name,typ,quelle_url,webseite,bundesland
Bischofsheim i.d.Rhön,Stadt,https://www.bayernportal.de/dokumente/behoerde/44997935445,https://www.bischofsheim-rhoen.de/,Bayern
Bischofsmais,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/08442052516,http://www.bischofsmais.de,Bayern
Bischofswiesen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/25219829516,http://www.gemeinde.bischofswiesen.de,Bayern
Bissingen,Markt,https://www.bayernportal.de/dokumente/behoerde/41997606516,http://www.bissingen.de,Bayern
Blaibach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/58775383516,https://www.blaibach.de,Bayern
Blaichach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/75553160516,https://www.gemeinde-blaichach.de/,Bayern
Blankenbach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/92330937516,http://www.gemeinde-blankenbach.de,Bayern
Blindheim,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/09108714517,https://www.vg-hoechstaedt.de,Bayern
Bobingen,Stadt,https://www.bayernportal.de/dokumente/behoerde/48997907451,https://www.stadt-bobingen.de,Bayern
Bockhorn,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/59442045517,http://www.bockhorn-obb.de,Bayern
Bodenkirchen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/76219822517,https://www.bodenkirchen.de,Bayern
Bodenmais,Markt,https://www.bayernportal.de/dokumente/behoerde/92997599517,https://www.markt-bodenmais.de/de,Bayern
Bodenwöhr,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/09775376518,https://www.bodenwoehr.de,Bayern
Bodolz,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/26553153518,http://www.bodolz.de,Bayern
Böbing,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/25886491517,http://www.boebing.de,Bayern
Böbrach,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/42664268517,http://www.boebrach.de,Bayern
Böhen,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/43330930518,http://www.boehen.de,Bayern
Böhmfeld,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/60108707518,http://www.boehmfeld.eu,Bayern
Bogen,Stadt,https://www.bayernportal.de/dokumente/behoerde/28886820446,http://www.bogen.de,Bayern
Bolsterlang,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/76886484518,https://www.hoernergruppe.de,Bayern
Bonstetten,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/93664261518,http://www.bonstetten.de,Bayern
Boos,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/10442038519,http://www.vgem-boos.de,Bayern
Brand,Gemeinde,https://www.bayernportal.de/dokumente/behoerde/27219815519,http://www.gemeinde-brand.de,Bayern
